CommentId,WorkerId,GSRightCount,Weight,FormalityRating,RespectRating,StereotypeRating,ToxicityRating,formalityCoded,respectCoded,stereotypeCoded,toxicityCoded,Platform,Comment,TOXICITY_SCORE,SEVERE_TOXICITY_SCORE,IDENTITY_ATTACK_SCORE,INSULT_SCORE,PROFANITY_SCORE,THREAT_SCORE
nw7,A2UF2FRGVW4T89,2,0.75,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,1,These things would probably bite the end off your fly swatter if you tried to use one against it.,0.19353265,0.11654084,0.08620021,0.12874193,0.05567444,0.59215355
yt29,A2KPTJMOIYHG69,2,0.75,Formal,Disrespectful,Heavily present,Toxic,2,1,4,6,2,I guess millions of people out of work and thousands losing health insurance and dead from this pandemic are not important to this idiot.,0.93264204,0.50859654,0.30761743,0.9615530999999999,0.7540491,0.59971887
yt28,A2KPTJMOIYHG69,2,0.75,Informal,Slightly Disrespectful,Present,Toxic,3,2,3,6,2,"Darwinism.
(Letting idiots die from stupidity)",0.932624,0.7028233,0.32019934,0.9481788000000001,0.7950328000000001,0.7637251
tw26,A2KPTJMOIYHG69,2,0.75,Very informal,Slightly Disrespectful,Possibly present,Toxic,4,2,2,6,3,I got to the end trill of this stupid song. Heard enough.,0.8606264000000001,0.4618151,0.16239779999999998,0.9083367,0.61688524,0.33020988
yt22,A2KPTJMOIYHG69,2,0.75,Very informal,Slightly Disrespectful,Present,Toxic,4,2,3,6,2,you know for damn sure the first women be yelling at her husband for no reason lmao,0.79106027,0.5595166,0.69160366,0.70633584,0.80817187,0.3038675
nw19,A2KPTJMOIYHG69,2,0.75,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,1,I feel bad for people like you who insist on living with hate,0.60486394,0.26532298,0.32030640000000005,0.52156323,0.26313946,0.24947497
nw9,A2KPTJMOIYHG69,2,0.75,Formal,Slightly Disrespectful,Present,Toxic,2,2,3,6,1,KNIFE VIOLENCE! All private knife ownership should be banned immediately.,0.27664962,0.16945288,0.13314627,0.13356052,0.080666736,0.6887691999999999
tw17,A2KPTJMOIYHG69,2,0.75,Formal,Partially Respectful,Not present,Hard_To_Say_Toxic,2,3,1,5,3,The woman needs to stop yelling so much.,0.5578199,0.29226434,0.6080318,0.5355684000000001,0.20893624,0.33096692
tw3,A2KPTJMOIYHG69,2,0.75,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,3,"The model is assuming no social distancing. That is why social distancing is done, to try to avoid the number of deaths.",0.09689628,0.020612046000000002,0.040569015,0.07739883,0.01910141,0.14099966
nw24,A2KPTJMOIYHG69,2,0.75,Very formal,Respectful,Not present,Not_Toxic,1,4,1,2,1,"I believe in legally doing such things in a peaceful and thoughtful way. That doesn't equivocate to having a qualm. In large part, I think statues of people are just stupid anyway.",0.7701348000000001,0.3706781,0.38955364,0.84654665,0.6222302,0.17239147
yt13,A2KPTJMOIYHG69,2,0.75,Formal,Respectful,Not present,Hard_To_Say,2,4,1,4,2,I never thought I'd actually see the world fall down and burn around me.,0.44361720000000004,0.2814308,0.16078633,0.14358087,0.21367906,0.8059641
tw16,A2KPTJMOIYHG69,2,0.75,Very informal,Disrespectful,Heavily present,Toxic,4,1,4,6,3,One of our cashiers was telling me today about how many people argue with them on the daily cause they don’t want to wear masks. Like it’s fckn simple STAY HOME. Almost anything & everything you need can be delivered do you. People are THE ABSOLUTE WORST.,0.46821263,0.2578612,0.17641653,0.48641917,0.559737,0.10568324
nw7,A2KPTJMOIYHG69,2,0.75,Very formal,Respectful,Not present,Not_Toxic,1,4,1,2,1,These things would probably bite the end off your fly swatter if you tried to use one against it.,0.19353265,0.11654084,0.08620021,0.12874193,0.05567444,0.59215355
yt29,A219VCQZADQ45W,3,1.0,Very informal,Disrespectful,Present,Toxic,4,1,3,6,2,I guess millions of people out of work and thousands losing health insurance and dead from this pandemic are not important to this idiot.,0.93264204,0.50859654,0.30761743,0.9615530999999999,0.7540491,0.59971887
yt28,A219VCQZADQ45W,3,1.0,Informal,Slightly Disrespectful,Present,Toxic,3,2,3,6,2,"Darwinism.
(Letting idiots die from stupidity)",0.932624,0.7028233,0.32019934,0.9481788000000001,0.7950328000000001,0.7637251
tw26,A219VCQZADQ45W,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,3,I got to the end trill of this stupid song. Heard enough.,0.8606264000000001,0.4618151,0.16239779999999998,0.9083367,0.61688524,0.33020988
yt22,A219VCQZADQ45W,3,1.0,Very informal,Slightly Disrespectful,Present,Hard_To_Say,4,2,3,4,2,you know for damn sure the first women be yelling at her husband for no reason lmao,0.79106027,0.5595166,0.69160366,0.70633584,0.80817187,0.3038675
nw19,A219VCQZADQ45W,3,1.0,Formal,Disrespectful,Present,Hard_To_Say,2,1,3,4,1,I feel bad for people like you who insist on living with hate,0.60486394,0.26532298,0.32030640000000005,0.52156323,0.26313946,0.24947497
nw9,A219VCQZADQ45W,3,1.0,Informal,Respectful,Present,Hard_To_Say,3,4,3,4,1,KNIFE VIOLENCE! All private knife ownership should be banned immediately.,0.27664962,0.16945288,0.13314627,0.13356052,0.080666736,0.6887691999999999
tw3,A219VCQZADQ45W,3,1.0,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,3,"The model is assuming no social distancing. That is why social distancing is done, to try to avoid the number of deaths.",0.09689628,0.020612046000000002,0.040569015,0.07739883,0.01910141,0.14099966
nw24,A219VCQZADQ45W,3,1.0,Informal,Respectful,Not present,Hard_To_Say_Toxic,3,4,1,5,1,"I believe in legally doing such things in a peaceful and thoughtful way. That doesn't equivocate to having a qualm. In large part, I think statues of people are just stupid anyway.",0.7701348000000001,0.3706781,0.38955364,0.84654665,0.6222302,0.17239147
yt13,A219VCQZADQ45W,3,1.0,Formal,Respectful,Not present,Hard_To_Say,2,4,1,4,2,I never thought I'd actually see the world fall down and burn around me.,0.44361720000000004,0.2814308,0.16078633,0.14358087,0.21367906,0.8059641
tw16,A219VCQZADQ45W,3,1.0,Informal,Disrespectful,Present,Toxic,3,1,3,6,3,One of our cashiers was telling me today about how many people argue with them on the daily cause they don’t want to wear masks. Like it’s fckn simple STAY HOME. Almost anything & everything you need can be delivered do you. People are THE ABSOLUTE WORST.,0.46821263,0.2578612,0.17641653,0.48641917,0.559737,0.10568324
nw7,A219VCQZADQ45W,3,1.0,Informal,Respectful,Not present,Not_Toxic,3,4,1,2,1,These things would probably bite the end off your fly swatter if you tried to use one against it.,0.19353265,0.11654084,0.08620021,0.12874193,0.05567444,0.59215355
yt29,A70L26UXLTGLC,3,1.0,Formal,Disrespectful,Possibly present,Toxic,2,1,2,6,2,I guess millions of people out of work and thousands losing health insurance and dead from this pandemic are not important to this idiot.,0.93264204,0.50859654,0.30761743,0.9615530999999999,0.7540491,0.59971887
yt28,A70L26UXLTGLC,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,2,"Darwinism.
(Letting idiots die from stupidity)",0.932624,0.7028233,0.32019934,0.9481788000000001,0.7950328000000001,0.7637251
tw26,A70L26UXLTGLC,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,3,I got to the end trill of this stupid song. Heard enough.,0.8606264000000001,0.4618151,0.16239779999999998,0.9083367,0.61688524,0.33020988
yt22,A70L26UXLTGLC,3,1.0,Very informal,Slightly Disrespectful,Present,Hard_To_Say,4,2,3,4,2,you know for damn sure the first women be yelling at her husband for no reason lmao,0.79106027,0.5595166,0.69160366,0.70633584,0.80817187,0.3038675
nw19,A70L26UXLTGLC,3,1.0,Formal,Disrespectful,Present,Toxic,2,1,3,6,1,I feel bad for people like you who insist on living with hate,0.60486394,0.26532298,0.32030640000000005,0.52156323,0.26313946,0.24947497
nw9,A70L26UXLTGLC,3,1.0,Informal,Partially Respectful,Present,Hard_To_Say,3,3,3,4,1,KNIFE VIOLENCE! All private knife ownership should be banned immediately.,0.27664962,0.16945288,0.13314627,0.13356052,0.080666736,0.6887691999999999
tw17,A70L26UXLTGLC,3,1.0,Formal,Partially Respectful,Not present,Toxic,2,3,1,6,3,The woman needs to stop yelling so much.,0.5578199,0.29226434,0.6080318,0.5355684000000001,0.20893624,0.33096692
tw3,A70L26UXLTGLC,3,1.0,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,3,"The model is assuming no social distancing. That is why social distancing is done, to try to avoid the number of deaths.",0.09689628,0.020612046000000002,0.040569015,0.07739883,0.01910141,0.14099966
nw24,A70L26UXLTGLC,3,1.0,Formal,Slightly Disrespectful,Not present,Not_Toxic,2,2,1,2,1,"I believe in legally doing such things in a peaceful and thoughtful way. That doesn't equivocate to having a qualm. In large part, I think statues of people are just stupid anyway.",0.7701348000000001,0.3706781,0.38955364,0.84654665,0.6222302,0.17239147
yt13,A70L26UXLTGLC,3,1.0,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,2,I never thought I'd actually see the world fall down and burn around me.,0.44361720000000004,0.2814308,0.16078633,0.14358087,0.21367906,0.8059641
tw16,A70L26UXLTGLC,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,3,One of our cashiers was telling me today about how many people argue with them on the daily cause they don’t want to wear masks. Like it’s fckn simple STAY HOME. Almost anything & everything you need can be delivered do you. People are THE ABSOLUTE WORST.,0.46821263,0.2578612,0.17641653,0.48641917,0.559737,0.10568324
nw7,A70L26UXLTGLC,3,1.0,Formal,Respectful,Possibly present,Not_Toxic,2,4,2,2,1,These things would probably bite the end off your fly swatter if you tried to use one against it.,0.19353265,0.11654084,0.08620021,0.12874193,0.05567444,0.59215355
yt29,AIQ1I6ODSIO56,3,1.0,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,2,I guess millions of people out of work and thousands losing health insurance and dead from this pandemic are not important to this idiot.,0.93264204,0.50859654,0.30761743,0.9615530999999999,0.7540491,0.59971887
yt28,AIQ1I6ODSIO56,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,2,"Darwinism.
(Letting idiots die from stupidity)",0.932624,0.7028233,0.32019934,0.9481788000000001,0.7950328000000001,0.7637251
tw26,AIQ1I6ODSIO56,3,1.0,Very informal,Slightly Disrespectful,Not present,Very_Toxic,4,2,1,7,3,I got to the end trill of this stupid song. Heard enough.,0.8606264000000001,0.4618151,0.16239779999999998,0.9083367,0.61688524,0.33020988
yt22,AIQ1I6ODSIO56,3,1.0,Very informal,Disrespectful,Present,Toxic,4,1,3,6,2,you know for damn sure the first women be yelling at her husband for no reason lmao,0.79106027,0.5595166,0.69160366,0.70633584,0.80817187,0.3038675
nw19,AIQ1I6ODSIO56,3,1.0,Very informal,Partially Respectful,Not present,Toxic,4,3,1,6,1,I feel bad for people like you who insist on living with hate,0.60486394,0.26532298,0.32030640000000005,0.52156323,0.26313946,0.24947497
nw9,AIQ1I6ODSIO56,3,1.0,Very informal,Slightly Disrespectful,Not present,Hard_To_Say,4,2,1,4,1,KNIFE VIOLENCE! All private knife ownership should be banned immediately.,0.27664962,0.16945288,0.13314627,0.13356052,0.080666736,0.6887691999999999
tw17,AIQ1I6ODSIO56,3,1.0,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,3,The woman needs to stop yelling so much.,0.5578199,0.29226434,0.6080318,0.5355684000000001,0.20893624,0.33096692
tw3,AIQ1I6ODSIO56,3,1.0,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,3,"The model is assuming no social distancing. That is why social distancing is done, to try to avoid the number of deaths.",0.09689628,0.020612046000000002,0.040569015,0.07739883,0.01910141,0.14099966
nw24,AIQ1I6ODSIO56,3,1.0,Informal,Partially Respectful,Not present,Hard_To_Say,3,3,1,4,1,"I believe in legally doing such things in a peaceful and thoughtful way. That doesn't equivocate to having a qualm. In large part, I think statues of people are just stupid anyway.",0.7701348000000001,0.3706781,0.38955364,0.84654665,0.6222302,0.17239147
yt13,AIQ1I6ODSIO56,3,1.0,Informal,Partially Respectful,Not present,Hard_To_Say,3,3,1,4,2,I never thought I'd actually see the world fall down and burn around me.,0.44361720000000004,0.2814308,0.16078633,0.14358087,0.21367906,0.8059641
tw16,AIQ1I6ODSIO56,3,1.0,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,3,One of our cashiers was telling me today about how many people argue with them on the daily cause they don’t want to wear masks. Like it’s fckn simple STAY HOME. Almost anything & everything you need can be delivered do you. People are THE ABSOLUTE WORST.,0.46821263,0.2578612,0.17641653,0.48641917,0.559737,0.10568324
nw7,AIQ1I6ODSIO56,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,1,These things would probably bite the end off your fly swatter if you tried to use one against it.,0.19353265,0.11654084,0.08620021,0.12874193,0.05567444,0.59215355
yt30,A219VCQZADQ45W,2,0.75,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,2,He basically just filmed himself looking like an idiot.,0.9376844000000001,0.5146923,0.1629579,0.9603072,0.77062863,0.15213905
tw20,A219VCQZADQ45W,2,0.75,Very informal,Disrespectful,Present,Very_Toxic,4,1,3,7,3,Pretty sure people like going downtown and seeing the boarded up Starbucks and destroyed Whole Foods. The stinch from the  Antifa pussys is probably enough to run people out.,0.6364068,0.49363706,0.3942112,0.52272815,0.7299498999999999,0.4865942
yt4,A219VCQZADQ45W,2,0.75,Informal,Respectful,Not present,Not_Toxic,3,4,1,2,2,"At this point im just waiting 
for Jesus to descend from a cloud.",0.12020593,0.052023347000000005,0.21092142,0.08554113,0.07230677,0.07282631
nw22,A219VCQZADQ45W,2,0.75,Informal,Slightly Disrespectful,Present,Hard_To_Say,3,2,3,4,1,When UK was still a powerful nation....now London is run by a racist Muslim...sad.,0.7240985,0.48194107,0.8909178,0.70199466,0.22247379,0.10826458
yt11,A219VCQZADQ45W,2,0.75,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,2,And I bet your communist small hats over at Yanoo! Finance are ecstatic over this whole plandemic. I'll bet.,0.37700003,0.20040719,0.26797745,0.3839947,0.1314487,0.20015675
tw23,A219VCQZADQ45W,2,0.75,Very informal,Slightly Disrespectful,Possibly present,Hard_To_Say,4,2,2,4,3,The WNBA does too much for men to keep shitting on the organization. WNBA leads by example and some people don’t want to realize it,0.7276474,0.5337368,0.6350989,0.6356477,0.8162246999999999,0.4242147
nw6,A219VCQZADQ45W,2,0.75,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,1,OMG!  What was she thinking?  Oh right she wasn't!,0.15047592,0.06492924,0.09125372,0.11899171,0.07925776400000001,0.08057451
nw29,A219VCQZADQ45W,2,0.75,Informal,Disrespectful,Present,Toxic,3,1,3,6,1,Absolutely stupid.  Show me one person who has ever sued a country and collected a dime.  This is nothing but a political stunt from the GOP and it just makes them look like idiots.,0.92474264,0.51725125,0.2824531,0.9610633,0.6211943,0.12650250000000002
tw28,A219VCQZADQ45W,2,0.75,Very informal,Slightly Disrespectful,Not present,Toxic,4,2,1,6,3,Like The X-Factor . . You couldn’t make this shit up.,0.9010066999999999,0.61165285,0.19461405,0.71329165,0.9582379999999999,0.12592523
yt12,A219VCQZADQ45W,2,0.75,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,2,The boy is cute and well behaved. I want someone like him as my son and I would fight for him the same way her mother did.,0.40329725,0.2561926,0.16717479,0.22989424,0.24875492,0.56228024
nw26,A219VCQZADQ45W,2,0.75,Formal,Respectful,Possibly present,Hard_To_Say_Toxic,2,4,2,5,1,"History is not changed by these actions, but there is no reason to preserve stupid ill advised monuments . Just destroy them all.",0.8145770999999999,0.5543031,0.60307735,0.8453146999999999,0.5250773,0.8763936
yt30,A3KPQ7L5FS8SD6,1,0.5,Formal,Slightly Disrespectful,Possibly present,Hard_To_Say,2,2,2,4,2,He basically just filmed himself looking like an idiot.,0.9376844000000001,0.5146923,0.1629579,0.9603072,0.77062863,0.15213905
tw20,A3KPQ7L5FS8SD6,1,0.5,Informal,Slightly Disrespectful,Present,Very_Toxic,3,2,3,7,3,Pretty sure people like going downtown and seeing the boarded up Starbucks and destroyed Whole Foods. The stinch from the  Antifa pussys is probably enough to run people out.,0.6364068,0.49363706,0.3942112,0.52272815,0.7299498999999999,0.4865942
yt4,A3KPQ7L5FS8SD6,1,0.5,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,2,"At this point im just waiting 
for Jesus to descend from a cloud.",0.12020593,0.052023347000000005,0.21092142,0.08554113,0.07230677,0.07282631
nw22,A3KPQ7L5FS8SD6,1,0.5,Informal,Slightly Disrespectful,Heavily present,Toxic,3,2,4,6,1,When UK was still a powerful nation....now London is run by a racist Muslim...sad.,0.7240985,0.48194107,0.8909178,0.70199466,0.22247379,0.10826458
yt11,A3KPQ7L5FS8SD6,1,0.5,Informal,Slightly Disrespectful,Present,Toxic,3,2,3,6,2,And I bet your communist small hats over at Yanoo! Finance are ecstatic over this whole plandemic. I'll bet.,0.37700003,0.20040719,0.26797745,0.3839947,0.1314487,0.20015675
tw23,A3KPQ7L5FS8SD6,1,0.5,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,3,The WNBA does too much for men to keep shitting on the organization. WNBA leads by example and some people don’t want to realize it,0.7276474,0.5337368,0.6350989,0.6356477,0.8162246999999999,0.4242147
nw6,A3KPQ7L5FS8SD6,1,0.5,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,1,OMG!  What was she thinking?  Oh right she wasn't!,0.15047592,0.06492924,0.09125372,0.11899171,0.07925776400000001,0.08057451
tw5,A3KPQ7L5FS8SD6,1,0.5,Formal,Partially Respectful,Not present,Hard_To_Say,2,3,1,4,3,"Well let's provide face masks, gloves, hand sanitizer,  and social distance rules at all polling locations, while at the same time bringing our ID to vote in person. No  other way to vote without fraud which is already a problem.",0.117535375,0.030358981,0.041999854,0.1481539,0.027630746,0.039908096000000004
